booking_id,booking_date,arrival_date,lead_time,stays_weekend,stays_weekday,adults,children,babies,meal_plan,country,market_segment,room_type,deposit_type,agent_id,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,special_requests,avg_daily_rate,parking_spaces,cancellation_fee_charged,is_canceled
3793,2023-05-19,2023-07-04,46,3,6,1,0.0,0,Half Board,ROU,Offline,Deluxe,Refundable,34,0,,1,4,46.38,0,0,0
3344,2022-07-09,2022-08-06,28,1,2,2,0.0,0,Half Board,CHN,Corporate,Standard,No Deposit,30,1,0.0,0,0,191.34,0,0,1
3928,2022-12-01,2023-02-02,63,3,3,2,0.0,0,Self Catering,GBR,Online,Standard,Refundable,7,0,0.0,0,1,52.34,0,0,0
8358,2022-01-18,2022-02-07,20,0,4,2,0.0,0,Self Catering,RUS,Corporate,Suite,No Deposit,44,0,1.0,2,2,80.5,0,0,0
8951,2022-07-04,2022-08-10,37,1,3,3,2.0,0,Bed & Breakfast,CAN,Groups,Standard,No Deposit,42,0,0.0,2,2,204.13,0,1,1
3136,2023-02-05,2023-02-20,15,3,4,2,2.0,0,Bed & Breakfast,NLD,Groups,Standard,Refundable,7,1,0.0,0,1,34.74,0,0,0
6896,2023-05-10,2023-06-24,45,1,2,2,2.0,0,Half Board,POL,Online,Suite,No Deposit,22,0,,2,5,122.05,0,0,0
3073,2022-12-28,2023-05-20,143,0,1,1,0.0,0,Bed & Breakfast,GBR,Aviation,Standard,Refundable,46,0,,1,1,85.78,1,1,1
7872,2023-06-21,2024-01-31,224,4,0,2,2.0,0,Bed & Breakfast,EST,Online,Standard,No Deposit,32,0,4.0,1,1,84.88,0,1,1
4831,2022-06-22,2022-07-08,16,2,0,1,1.0,0,Self Catering,ARE,Online,Standard,No Deposit,47,1,0.0,1,0,67.91,0,0,0
9093,2023-05-14,2023-06-28,45,1,0,1,1.0,0,Half Board,NLD,Offline,Standard,No Deposit,33,0,,1,3,53.93,0,0,0
11922,2022-04-30,2022-05-13,13,4,3,1,1.0,0,Half Board,CHN,Groups,Suite,No Deposit,1,0,0.0,1,1,68.06,0,1,0
75,2022-08-06,2022-12-24,140,2,7,2,0.0,0,Bed & Breakfast,ESP,Groups,Suite,No Deposit,10,1,2.0,1,0,76.27,0,0,0
11203,2022-12-25,2023-02-24,61,3,6,1,0.0,0,Half Board,USA,Offline,Standard,Refundable,1,0,,1,0,96.91,0,0,0
11862,2022-10-16,2023-09-25,344,1,2,2,,0,Bed & Breakfast,DEU,Online,Suite,No Deposit,16,0,0.0,0,3,58.07,0,1,1
4032,2022-04-05,2022-04-11,6,1,3,1,1.0,0,Half Board,BRA,Corporate,Suite,No Deposit,18,0,0.0,0,1,113.93,2,0,0
11467,2022-04-05,2022-06-18,74,1,3,2,1.0,0,Full Board,DEU,Online,Standard,Refundable,28,0,1.0,4,0,113.64,2,1,1
132,2022-10-23,2022-11-13,21,1,3,2,0.0,0,Bed & Breakfast,THA,Online,Suite,No Deposit,27,0,0.0,1,2,87.01,0,1,1
1776,2022-08-19,2022-09-23,35,0,4,1,,0,Bed & Breakfast,RUS,Groups,Standard,No Deposit,10,0,0.0,2,1,231.34,0,1,1
830,2022-10-13,2022-12-12,60,1,4,2,1.0,0,Self Catering,NLD,Groups,Deluxe,No Deposit,1,0,0.0,0,0,97.96,0,0,0
5893,2023-08-23,2023-11-07,76,2,5,4,0.0,0,Half Board,TUR,Online,Standard,No Deposit,1,0,3.0,1,2,89.74,0,0,0
11975,2022-04-10,2022-05-17,37,1,6,2,0.0,1,Full Board,ITA,Online,Standard,No Deposit,29,0,0.0,3,0,76.99,1,1,1
8269,2022-07-13,2022-09-04,53,3,1,2,1.0,0,Bed & Breakfast,USA,Online,Standard,No Deposit,49,0,0.0,2,2,41.2,2,0,0
6501,2023-01-31,2023-04-25,84,2,5,1,0.0,0,Bed & Breakfast,AUT,Online,Standard,No Deposit,4,1,1.0,1,3,207.62,0,1,1
3692,2022-09-18,2023-05-13,237,0,4,1,0.0,0,Bed & Breakfast,SRB,Corporate,Standard,No Deposit,45,0,2.0,0,2,57.93,0,1,1
5436,2022-07-12,2022-09-23,73,1,2,3,3.0,0,Self Catering,POL,Aviation,Suite,No Deposit,37,0,1.0,2,0,90.75,1,0,0
7903,2023-08-10,2023-10-07,58,2,2,1,0.0,0,Full Board,BRA,Online,Standard,Non Refund,50,0,3.0,1,1,58.55,2,1,1
5091,2023-05-20,2023-06-09,20,1,6,2,2.0,0,Half Board,POL,Corporate,Deluxe,No Deposit,16,0,3.0,2,4,92.38,0,1,1
1996,2023-07-15,2023-08-28,44,0,2,1,1.0,1,Self Catering,NOR,Corporate,Standard,Refundable,42,0,,1,4,111.03,0,0,0
413,2022-04-02,2022-04-30,28,0,3,2,1.0,0,Full Board,BEL,Offline,Deluxe,No Deposit,45,0,0.0,0,4,324.71,0,0,0
10895,2023-06-22,2023-08-24,63,0,2,1,1.0,0,Half Board,KOR,Online,Standard,Non Refund,3,0,0.0,3,3,160.56,2,0,0
1369,2022-07-21,2023-04-21,274,2,7,2,0.0,0,Bed & Breakfast,ESP,Online,Standard,No Deposit,33,0,,2,3,36.21,2,1,1
10833,2023-12-17,2024-01-09,23,2,3,3,1.0,0,Self Catering,POL,Offline,Deluxe,Refundable,8,0,1.0,0,2,82.26,0,0,0
3370,2022-08-08,2023-06-27,323,2,2,2,0.0,0,Self Catering,ARG,Online,Deluxe,No Deposit,20,1,0.0,1,2,60.63,1,1,1
9939,2022-03-08,2022-03-17,9,1,3,2,1.0,0,Self Catering,ROU,Offline,Suite,No Deposit,17,0,1.0,1,3,36.61,2,0,0
2371,2023-10-19,2024-01-09,82,2,5,1,1.0,0,Half Board,NLD,Groups,Deluxe,No Deposit,16,0,,1,1,58.7,0,0,0
2012,2022-04-13,2022-07-25,103,1,3,4,0.0,0,Bed & Breakfast,MYS,Corporate,Suite,No Deposit,8,0,0.0,1,1,54.74,1,1,1
2086,2022-02-08,2022-05-16,97,1,2,2,0.0,0,Bed & Breakfast,BEL,Corporate,Deluxe,No Deposit,6,0,0.0,2,0,112.43,0,0,0
2088,2023-04-26,2023-11-05,193,0,1,1,0.0,0,Half Board,USA,Online,Standard,No Deposit,42,0,1.0,0,0,57.17,0,1,1
2286,2023-11-27,2023-12-20,23,0,5,2,0.0,0,Full Board,AUT,Corporate,Standard,No Deposit,24,0,0.0,1,2,205.34,1,1,1
5239,2023-03-30,2023-06-27,89,0,3,3,1.0,0,Full Board,USA,Groups,Standard,No Deposit,23,0,,1,3,33.69,1,1,1
5385,2023-10-07,2023-10-25,18,0,5,1,0.0,0,Self Catering,AUT,Aviation,Standard,No Deposit,50,0,2.0,3,0,119.02,1,1,1
813,2023-10-08,2023-12-05,58,2,0,4,0.0,0,Half Board,ZAF,Online,Standard,No Deposit,45,0,1.0,0,4,40.82,1,1,1
10286,2022-12-27,2023-03-19,82,4,1,2,0.0,1,Half Board,POL,Online,Deluxe,No Deposit,50,0,,1,1,86.39,0,1,1
3890,2023-09-23,2025-02-04,500,1,6,3,0.0,0,Bed & Breakfast,BEL,Online,Standard,Refundable,33,0,,1,1,76.13,2,1,1
539,2023-10-26,2024-04-11,168,1,7,4,0.0,1,Bed & Breakfast,NLD,Offline,Suite,No Deposit,3,0,,1,3,62.4,0,0,0
6031,2023-04-06,2023-04-27,21,1,3,1,0.0,0,Bed & Breakfast,ESP,Online,Deluxe,No Deposit,5,1,0.0,2,3,114.41,0,0,0
5837,2022-05-17,2022-06-02,16,4,2,2,0.0,0,Bed & Breakfast,FRA,Online,Deluxe,Refundable,6,0,4.0,1,2,54.35,0,0,0
1140,2023-08-06,2023-09-06,31,2,7,1,0.0,0,Bed & Breakfast,SRB,Corporate,Standard,No Deposit,6,0,0.0,2,2,97.67,0,0,0
9545,2022-05-31,2022-10-17,139,2,3,2,0.0,0,Half Board,PRT,Groups,Standard,Refundable,9,0,,4,2,48.27,1,1,1
6050,2023-09-21,2023-10-13,22,0,3,2,0.0,0,Self Catering,ARG,Offline,Suite,No Deposit,6,0,0.0,3,1,64.39,1,0,0
5294,2023-08-31,2023-10-23,53,1,4,2,0.0,0,Self Catering,GRC,Online,Deluxe,No Deposit,35,1,0.0,0,2,27.25,0,1,1
8406,2022-05-03,2022-07-19,77,2,1,1,1.0,0,Bed & Breakfast,POL,Aviation,Standard,No Deposit,39,0,1.0,0,1,35.31,1,1,1
11192,2022-10-27,2022-11-16,20,2,2,1,1.0,0,Half Board,GBR,Online,Deluxe,Refundable,47,0,0.0,2,0,84.92,0,1,1
6743,2023-10-10,2023-12-29,80,0,1,1,0.0,0,Self Catering,RUS,Corporate,Standard,No Deposit,25,0,0.0,4,2,86.78,1,1,1
243,2023-02-16,2023-03-14,26,1,2,1,0.0,0,Self Catering,CHN,Corporate,Deluxe,No Deposit,16,0,0.0,1,3,143.43,0,0,0
2363,2023-06-16,2023-08-05,50,0,1,2,0.0,1,Bed & Breakfast,SAU,Online,Deluxe,No Deposit,48,0,1.0,2,2,27.8,0,1,1
5510,2023-04-20,2023-11-07,201,2,4,1,1.0,0,Self Catering,ITA,Online,Deluxe,No Deposit,10,1,0.0,0,0,27.5,2,1,1
2037,2022-11-09,2022-12-03,24,0,6,3,2.0,0,Self Catering,USA,Offline,Standard,No Deposit,45,1,1.0,1,2,31.92,0,1,1
2311,2022-02-09,2022-03-30,49,0,6,1,0.0,0,Full Board,THA,Online,Deluxe,No Deposit,14,1,0.0,1,2,151.67,1,0,0
5518,2022-06-03,2022-06-30,27,3,3,1,0.0,0,Half Board,BRA,Online,Suite,No Deposit,17,0,2.0,2,1,46.48,2,1,1
5204,2023-09-21,2023-10-08,17,0,3,3,1.0,0,Full Board,LTU,Online,Suite,Non Refund,16,0,,2,2,82.29,1,0,0
5098,2023-07-02,2024-01-02,184,0,4,2,0.0,0,Full Board,FIN,Offline,Standard,No Deposit,19,0,0.0,2,0,59.09,1,1,1
11155,2022-06-27,2022-08-06,40,0,3,4,1.0,0,Bed & Breakfast,USA,Online,Standard,No Deposit,38,0,2.0,1,3,74.51,0,0,0
5020,2023-01-19,2023-06-30,162,1,4,3,2.0,0,Full Board,PER,Online,Suite,No Deposit,47,1,1.0,0,2,99.74,0,0,0
11738,2022-09-23,2023-02-06,136,1,6,2,0.0,0,Half Board,BGR,Online,Standard,No Deposit,21,1,3.0,3,1,117.5,0,0,0
6955,2022-09-10,2022-09-13,3,1,6,3,0.0,0,Self Catering,MYS,Groups,Deluxe,No Deposit,24,0,0.0,2,0,189.09,0,0,0
2014,2023-04-18,2023-04-20,2,2,6,2,3.0,0,Half Board,ISR,Corporate,Standard,No Deposit,50,0,,3,0,43.96,0,1,1
3091,2023-09-22,2024-01-08,108,0,1,3,0.0,0,Bed & Breakfast,DEU,Corporate,Deluxe,Non Refund,1,0,2.0,2,2,14.49,0,0,0
11214,2022-04-26,2022-07-12,77,1,1,3,0.0,0,Full Board,RUS,Online,Standard,Non Refund,19,0,1.0,0,1,166.18,0,1,1
791,2023-11-14,2024-05-02,170,0,5,1,1.0,1,Bed & Breakfast,CHN,Online,Standard,No Deposit,21,1,1.0,0,2,99.37,0,1,1
11749,2023-08-09,2024-02-12,187,1,0,2,3.0,0,Bed & Breakfast,IRL,Online,Deluxe,No Deposit,19,0,0.0,2,1,63.8,0,1,1
8320,2023-03-31,2023-08-06,128,0,3,4,0.0,0,Bed & Breakfast,ESP,Offline,Deluxe,No Deposit,35,0,0.0,5,2,38.66,0,1,1
5560,2023-11-23,2024-03-12,110,1,4,3,1.0,0,Bed & Breakfast,RUS,Online,Deluxe,Non Refund,16,0,3.0,3,1,117.62,1,0,0
8630,2023-09-23,2023-12-03,71,1,4,4,3.0,0,Self Catering,THA,Corporate,Standard,No Deposit,21,0,2.0,0,1,41.27,0,0,0
11601,2022-07-11,2022-09-11,62,0,3,2,0.0,0,Bed & Breakfast,SAU,Online,Suite,No Deposit,23,1,0.0,0,1,138.16,1,0,0
3555,2023-02-28,2023-05-13,74,1,3,2,0.0,0,Half Board,ISR,Offline,Suite,No Deposit,14,0,0.0,2,2,187.51,1,1,1
4554,2022-06-05,2022-11-23,171,3,2,1,1.0,0,Bed & Breakfast,MEX,Offline,Standard,No Deposit,47,0,1.0,0,0,130.33,0,0,0
3249,2022-09-14,2023-02-12,151,1,0,2,2.0,0,Self Catering,CHN,Online,Suite,No Deposit,12,0,0.0,1,5,52.6,1,0,0
4024,2023-07-10,2023-08-07,28,1,3,1,3.0,0,Self Catering,THA,Offline,Standard,No Deposit,13,1,0.0,1,2,72.4,0,0,0
2945,2022-07-07,2022-09-04,59,4,1,2,2.0,1,Self Catering,BGR,Online,Deluxe,Refundable,4,0,0.0,0,0,105.35,0,0,0
249,2023-12-26,2024-03-29,94,1,3,2,0.0,0,Half Board,AUS,Corporate,Deluxe,No Deposit,3,0,1.0,2,3,51.16,1,0,0
2216,2022-12-11,2023-01-19,39,0,2,1,1.0,0,Bed & Breakfast,NLD,Groups,Deluxe,No Deposit,8,0,,1,2,135.78,1,0,0
5409,2022-01-14,2022-08-22,220,0,2,2,0.0,0,Bed & Breakfast,PER,Corporate,Standard,Non Refund,8,1,1.0,3,0,38.64,1,0,0
5370,2022-10-06,2022-11-18,43,2,3,2,2.0,0,Bed & Breakfast,ISR,Online,Deluxe,No Deposit,4,0,,1,0,88.61,0,1,1
10685,2023-04-27,2023-04-27,0,2,2,2,2.0,0,Bed & Breakfast,POL,Offline,Standard,No Deposit,31,0,,2,1,69.7,2,0,0
4626,2023-04-14,2023-04-22,8,3,4,2,0.0,0,Bed & Breakfast,AUT,Online,Standard,Non Refund,49,0,0.0,0,1,55.92,1,0,0
7588,2023-06-24,2023-06-29,5,1,4,2,0.0,0,Bed & Breakfast,FRA,Offline,Standard,No Deposit,32,0,,1,0,63.45,0,1,1
6947,2023-11-25,2024-04-06,133,2,2,3,1.0,0,Full Board,MEX,Corporate,Standard,Non Refund,33,1,0.0,3,2,94.39,0,0,0
9764,2022-09-20,2022-10-25,35,2,1,2,1.0,0,Bed & Breakfast,ZAF,Corporate,Suite,Refundable,44,0,,3,1,61.41,2,0,0
10320,2022-08-04,2022-11-01,89,0,4,1,0.0,0,Full Board,SRB,Corporate,Suite,Non Refund,31,0,1.0,3,1,65.57,1,0,0
2496,2022-03-04,2022-04-12,39,0,3,1,1.0,0,Half Board,SVN,Online,Standard,Non Refund,13,0,2.0,2,1,99.99,1,0,0
10710,2022-09-29,2022-12-14,76,3,3,2,0.0,0,Half Board,NLD,Corporate,Suite,No Deposit,2,1,0.0,2,1,240.12,1,1,1
8607,2023-10-07,2023-10-15,8,2,7,2,0.0,0,Bed & Breakfast,DEU,Corporate,Deluxe,No Deposit,38,0,,2,3,144.41,0,1,0
7073,2023-01-28,2023-10-07,252,1,2,2,0.0,0,Bed & Breakfast,AUT,Offline,Standard,No Deposit,42,1,0.0,1,3,256.14,0,0,0
868,2022-02-27,2022-04-14,46,0,4,2,0.0,0,Self Catering,CAN,Online,Standard,No Deposit,10,0,1.0,1,0,95.88,1,1,1
4729,2023-02-11,2023-02-27,16,2,3,1,0.0,0,Full Board,MAR,Online,Standard,No Deposit,5,0,0.0,3,1,77.32,1,0,0
1026,2023-11-20,2023-11-20,0,0,4,1,2.0,0,Half Board,USA,Online,Deluxe,No Deposit,4,1,1.0,2,1,46.91,0,1,0
6353,2022-07-13,2023-01-03,174,1,1,1,0.0,0,Bed & Breakfast,GBR,Online,Standard,No Deposit,2,1,3.0,1,2,92.18,0,1,1
8870,2022-01-31,2022-06-13,133,0,3,3,2.0,0,Self Catering,DEU,Online,Deluxe,No Deposit,19,1,3.0,0,2,27.21,1,1,1
5575,2022-04-11,2022-05-07,26,3,1,4,0.0,0,Half Board,ESP,Online,Standard,No Deposit,14,0,1.0,1,1,55.94,1,0,0
6654,2023-08-02,2023-09-16,45,2,1,3,1.0,0,Bed & Breakfast,JPN,Online,Standard,No Deposit,18,0,0.0,0,0,61.47,1,1,1
7407,2022-06-14,2022-12-06,175,0,3,2,0.0,0,Full Board,PRT,Offline,Standard,Refundable,35,1,0.0,2,2,38.89,0,0,0
5919,2023-12-24,2024-01-19,26,1,1,2,1.0,0,Half Board,TUR,Groups,Standard,No Deposit,48,0,,1,1,32.98,1,0,0
1447,2023-04-08,2023-06-03,56,2,3,3,0.0,2,Bed & Breakfast,PRT,Offline,Standard,No Deposit,31,0,1.0,1,2,154.35,1,0,0
8301,2023-07-03,2023-11-14,134,0,2,2,2.0,0,Bed & Breakfast,BGR,Groups,Standard,No Deposit,30,0,2.0,1,0,80.02,0,0,0
458,2022-12-31,2023-11-08,312,0,3,3,0.0,1,Bed & Breakfast,DEU,Groups,Standard,No Deposit,17,1,0.0,1,2,132.64,0,0,0
742,2022-02-22,2022-04-19,56,2,1,2,1.0,0,Bed & Breakfast,POL,Online,Deluxe,No Deposit,8,0,0.0,4,2,51.43,1,0,0
3856,2023-07-10,2023-10-04,86,4,1,2,0.0,0,Bed & Breakfast,JPN,Online,Suite,No Deposit,26,0,0.0,4,0,35.34,0,1,1
8092,2023-10-04,2023-10-08,4,0,6,2,1.0,1,Bed & Breakfast,SGP,Corporate,Standard,No Deposit,39,0,0.0,2,2,78.93,1,0,0
9383,2022-02-18,2022-04-17,58,1,4,1,0.0,0,Bed & Breakfast,BEL,Offline,Standard,No Deposit,49,0,0.0,2,3,130.53,0,0,0
10367,2023-06-07,2023-10-13,128,0,3,2,1.0,0,Bed & Breakfast,DEU,Offline,Standard,No Deposit,24,0,0.0,1,1,83.61,2,0,0
2983,2022-01-11,2022-02-18,38,2,0,4,,0,Half Board,GBR,Groups,Deluxe,No Deposit,20,1,0.0,2,1,72.64,2,0,0
8091,2022-07-06,2022-10-28,114,1,2,2,0.0,1,Bed & Breakfast,SWE,Online,Deluxe,No Deposit,1,0,1.0,0,1,81.85,0,0,0
9578,2022-09-22,2022-12-03,72,2,3,3,0.0,0,Bed & Breakfast,EST,Online,Standard,No Deposit,21,0,,1,2,52.81,0,0,0
10665,2023-10-29,2023-11-02,4,0,2,2,3.0,0,Bed & Breakfast,BRA,Online,Standard,No Deposit,26,0,1.0,0,1,53.41,0,0,0
9366,2023-11-06,2023-12-07,31,1,3,4,,1,Self Catering,FRA,Offline,Suite,No Deposit,10,0,,0,3,119.34,0,0,0
10474,2022-11-12,2022-12-01,19,0,1,1,1.0,0,Bed & Breakfast,HRV,Groups,Deluxe,No Deposit,24,0,2.0,0,0,124.0,0,1,1
4330,2022-10-03,2022-12-30,88,1,5,2,2.0,0,Half Board,JPN,Online,Standard,Non Refund,44,1,3.0,1,1,44.39,0,0,0
3878,2022-04-04,2022-04-27,23,0,3,3,3.0,2,Bed & Breakfast,PRT,Online,Deluxe,No Deposit,47,1,2.0,1,1,90.68,1,1,0
3191,2023-06-19,2023-06-28,9,1,2,2,0.0,0,Bed & Breakfast,FRA,Offline,Standard,Refundable,21,0,0.0,0,2,109.98,1,0,0
9582,2023-07-02,2023-08-04,33,0,3,2,0.0,0,Self Catering,SRB,Aviation,Deluxe,Non Refund,49,0,0.0,1,2,356.91,1,0,0
6265,2023-12-13,2024-03-24,102,1,3,2,0.0,1,Bed & Breakfast,ROU,Online,Standard,No Deposit,39,0,0.0,4,3,77.75,0,0,0
11985,2023-05-14,2023-05-28,14,0,4,1,0.0,0,Bed & Breakfast,AUS,Aviation,Standard,No Deposit,29,0,1.0,2,2,56.73,0,0,0
3887,2023-01-08,2023-01-31,23,2,5,2,0.0,0,Bed & Breakfast,ITA,Online,Deluxe,Non Refund,17,0,2.0,1,2,53.18,0,0,0
7356,2023-06-27,2023-11-24,150,2,6,2,3.0,0,Full Board,ITA,Online,Standard,No Deposit,13,1,0.0,3,0,110.52,1,0,0
5568,2023-05-15,2023-05-21,6,0,3,4,0.0,0,Half Board,HUN,Online,Standard,Non Refund,17,0,0.0,0,5,147.8,1,0,0
10897,2022-08-26,2022-10-19,54,0,4,2,2.0,0,Half Board,NLD,Online,Standard,Non Refund,49,0,1.0,2,2,60.41,0,1,1
7107,2022-06-17,2022-08-19,63,0,1,1,0.0,0,Half Board,ESP,Online,Deluxe,No Deposit,31,1,0.0,1,1,79.13,1,1,1
8771,2023-08-20,2023-09-23,34,2,6,1,0.0,0,Bed & Breakfast,AUS,Online,Suite,No Deposit,1,1,1.0,2,0,89.42,1,1,1
7480,2023-07-15,2023-07-22,7,0,5,3,2.0,0,Bed & Breakfast,GBR,Online,Standard,No Deposit,32,1,1.0,4,2,118.23,1,0,0
1423,2022-10-18,2023-02-23,128,2,2,2,0.0,1,Bed & Breakfast,PRT,Aviation,Deluxe,No Deposit,29,0,,2,0,36.06,2,1,1
6275,2023-06-28,2023-08-05,38,3,4,2,2.0,0,Half Board,CZE,Aviation,Standard,No Deposit,47,0,0.0,2,0,118.84,1,0,0
2438,2023-04-02,2023-09-09,160,0,1,2,0.0,0,Self Catering,IND,Online,Standard,No Deposit,47,0,0.0,0,2,40.94,0,1,1
1889,2023-01-08,2023-01-27,19,1,2,4,0.0,1,Half Board,CZE,Corporate,Standard,No Deposit,3,0,0.0,2,4,139.38,0,0,0
6884,2022-03-23,2022-07-13,112,1,1,3,0.0,0,Full Board,AUT,Online,Deluxe,Refundable,19,0,1.0,1,1,21.41,0,0,0
10152,2023-04-05,2023-04-19,14,0,3,3,0.0,0,Full Board,ARE,Online,Standard,No Deposit,11,0,0.0,0,1,1097.21,0,1,1
2527,2023-04-06,2023-08-20,136,3,3,2,0.0,0,Bed & Breakfast,SVK,Online,Standard,No Deposit,5,0,0.0,2,1,70.78,1,1,1
10345,2023-11-30,2024-03-25,116,3,2,2,0.0,0,Bed & Breakfast,CZE,Offline,Deluxe,No Deposit,24,1,0.0,0,1,131.04,1,0,0
3311,2023-12-27,2024-04-14,109,1,4,1,0.0,0,Full Board,EST,Offline,Standard,No Deposit,27,0,0.0,0,2,44.45,0,0,0
8022,2023-05-16,2024-05-03,353,3,5,2,1.0,0,Bed & Breakfast,THA,Offline,Standard,No Deposit,33,0,0.0,1,2,123.65,0,0,0
4110,2023-06-07,2023-07-15,38,2,0,2,,0,Half Board,FRA,Offline,Standard,No Deposit,37,0,0.0,2,2,90.95,2,0,0
5242,2023-10-21,2024-03-26,157,2,3,1,1.0,0,Half Board,NLD,Online,Deluxe,No Deposit,20,0,2.0,0,3,47.1,1,1,1
4511,2023-07-21,2023-11-02,104,2,2,1,1.0,0,Half Board,RUS,Offline,Suite,No Deposit,24,0,0.0,3,3,77.24,1,1,1
5943,2022-03-18,2022-09-12,178,0,2,4,0.0,1,Full Board,RUS,Corporate,Standard,No Deposit,5,0,0.0,2,2,112.71,1,1,1
7739,2023-02-01,2023-02-10,9,3,3,2,1.0,1,Half Board,ITA,Groups,Standard,No Deposit,44,0,,0,0,80.11,2,0,0
11820,2022-05-18,2022-05-23,5,1,2,2,2.0,0,Bed & Breakfast,COL,Online,Standard,Refundable,16,0,0.0,2,3,105.1,0,0,0
3,2022-03-14,2022-05-21,68,1,4,4,0.0,0,Full Board,RUS,Groups,Standard,Refundable,15,0,,3,1,34.37,1,0,0
9713,2023-01-21,2023-03-29,67,3,2,2,1.0,1,Self Catering,AUT,Corporate,Standard,No Deposit,25,1,0.0,1,3,51.01,0,0,0
8873,2023-06-19,2023-11-02,136,1,1,2,0.0,0,Half Board,PRT,Groups,Deluxe,Non Refund,22,0,3.0,2,0,93.47,0,1,1
5186,2023-12-04,2023-12-07,3,2,2,1,0.0,2,Bed & Breakfast,NLD,Online,Standard,No Deposit,42,0,1.0,1,1,98.38,0,0,0
5732,2023-02-13,2023-07-19,156,2,5,2,0.0,0,Bed & Breakfast,MYS,Online,Deluxe,No Deposit,17,0,,1,0,82.05,0,1,1
4553,2023-04-20,2023-05-05,15,4,6,3,1.0,0,Bed & Breakfast,CHN,Corporate,Standard,No Deposit,48,0,2.0,2,1,122.11,1,0,0
9647,2023-03-12,2023-04-22,41,1,3,2,0.0,0,Self Catering,NOR,Aviation,Standard,No Deposit,18,0,0.0,1,0,111.51,1,0,0
10133,2023-06-27,2023-08-08,42,1,2,3,1.0,0,Bed & Breakfast,USA,Online,Deluxe,No Deposit,4,0,0.0,3,0,73.58,0,0,0
9912,2023-04-07,2023-11-02,209,0,2,3,3.0,0,Bed & Breakfast,POL,Offline,Deluxe,No Deposit,27,0,,3,1,54.82,0,0,0
7597,2022-06-26,2022-08-20,55,0,6,2,2.0,0,Bed & Breakfast,RUS,Corporate,Standard,No Deposit,40,0,4.0,2,4,89.14,0,1,1
1667,2022-02-20,2022-08-13,174,4,2,1,0.0,1,Bed & Breakfast,DNK,Corporate,Suite,No Deposit,29,0,,1,1,184.71,0,1,1
120,2023-04-22,2023-05-15,23,2,3,2,0.0,0,Bed & Breakfast,ESP,Corporate,Standard,No Deposit,8,0,0.0,2,5,148.69,0,0,0
8598,2022-03-13,2022-06-02,81,1,3,2,2.0,0,Bed & Breakfast,NLD,Online,Deluxe,Non Refund,24,1,0.0,2,1,75.16,1,0,0
9741,2023-11-30,2023-11-30,0,2,3,2,0.0,0,Bed & Breakfast,KOR,Corporate,Suite,Non Refund,48,0,0.0,2,1,34.75,0,0,1
9511,2022-11-25,2022-12-22,27,2,3,1,1.0,0,Full Board,FRA,Online,Standard,No Deposit,19,0,0.0,1,0,47.65,0,0,0
608,2023-07-12,2023-09-02,52,2,2,1,0.0,0,Self Catering,MYS,Online,Suite,Refundable,36,0,,1,2,96.05,2,0,0
1390,2023-08-09,2024-02-16,191,3,1,2,2.0,0,Bed & Breakfast,NLD,Corporate,Standard,No Deposit,5,1,0.0,3,0,68.75,0,0,0
11710,2023-01-19,2023-05-06,107,1,4,3,1.0,0,Bed & Breakfast,SVK,Offline,Deluxe,No Deposit,42,1,0.0,1,3,51.74,0,0,0
9864,2023-09-20,2023-11-24,65,1,2,1,2.0,0,Full Board,ESP,Online,Standard,No Deposit,4,0,0.0,1,0,184.14,0,0,0
8660,2022-07-16,2022-09-11,57,1,3,1,0.0,0,Full Board,LVA,Online,Standard,Non Refund,34,1,0.0,0,2,133.1,1,0,0
9082,2022-10-20,2022-11-26,37,1,5,2,0.0,0,Half Board,FRA,Online,Standard,No Deposit,27,0,,5,1,95.3,0,0,0
2548,2022-04-05,2022-07-14,100,4,1,4,0.0,0,Bed & Breakfast,BEL,Aviation,Standard,No Deposit,40,1,1.0,1,4,77.65,0,0,0
4585,2023-04-17,2023-04-29,12,1,3,1,0.0,0,Bed & Breakfast,CAN,Offline,Standard,No Deposit,25,1,1.0,0,2,93.01,1,0,0
301,2023-05-30,2023-06-02,3,1,2,2,0.0,0,Half Board,ISR,Online,Standard,Non Refund,36,0,0.0,3,0,44.78,0,1,1
1798,2023-03-03,2023-04-16,44,3,7,1,0.0,0,Half Board,PRT,Online,Deluxe,No Deposit,40,0,2.0,3,3,137.12,1,1,1
3858,2022-06-12,2022-07-01,19,0,6,2,0.0,0,Bed & Breakfast,ARG,Offline,Deluxe,Refundable,44,0,0.0,0,0,219.28,0,0,0
8025,2023-10-05,2023-11-15,41,1,0,1,0.0,0,Bed & Breakfast,BEL,Online,Standard,No Deposit,12,0,0.0,2,1,45.79,0,1,1
3253,2022-07-10,2023-03-27,260,1,4,3,0.0,0,Full Board,DEU,Online,Deluxe,Non Refund,28,0,,1,1,46.13,2,0,0
4455,2022-02-23,2022-06-06,103,0,5,2,0.0,0,Bed & Breakfast,LTU,Online,Deluxe,No Deposit,5,0,4.0,0,2,24.39,0,1,1
6002,2023-07-06,2023-07-07,1,1,1,1,2.0,0,Bed & Breakfast,ARE,Online,Standard,No Deposit,3,0,1.0,0,4,107.5,0,1,1
10901,2022-07-23,2023-01-02,163,0,2,3,1.0,0,Bed & Breakfast,RUS,Online,Standard,No Deposit,27,0,2.0,1,1,91.15,1,1,1
